58) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (66) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (73) boot:  2 factory          factory app      00 00 00010000 00100000
I (81) boot: End of partition table
I (85) esp_image: segment 0: paddr=0x00010020 vaddr=0x3f400020 size=0x23820 (145440) map
I (145) esp_image: segment 1: paddr=0x00033848 vaddr=0x3ffb0000 size=0x03164 ( 12644) load
I (150) esp_image: segment 2: paddr=0x000369b4 vaddr=0x40080000 size=0x00400 (  1024) load
I (152) esp_image: segment 3: paddr=0x00036dbc vaddr=0x40080400 size=0x09254 ( 37460) load
I (176) esp_image: segment 4: paddr=0x00040018 vaddr=0x400d0018 size=0x8cad8 (576216) map
I (378) esp_image: segment 5: paddr=0x000ccaf8 vaddr=0x40089654 size=0x06a4c ( 27212) load
I (399) boot: Loaded app from partition at offset 0x10000
I (399) boot: Disabling RNG early entropy source...
I (400) cpu_start: Pro cpu up.
I (403) cpu_start: Application information:
I (408) cpu_start: Project name:     akkaEsp32
I (413) cpu_start: App version:      v0.3-58-g421e464-dirty
I (420) cpu_start: Compile time:     Aug  1 2019 23:12:22
I (426) cpu_start: ELF file SHA256:  4a85524c328c8d67...
I (432) cpu_start: ESP-IDF:          v4.0-dev-459-gba1ff1692-dirty
I (439) cpu_start: Starting app cpu, entry point is 0x4008106c
I (0) cpu_start: App cpu up.
I (449) heap_init: Initializing. RAM available for dynamic allocation:
I (456) heap_init: At 3FFAE6E0 len 00001920 (6 KiB): DRAM
I (462) heap_init: At 3FFB9AB0 len 00026550 (153 KiB): DRAM
I (468) heap_init: At 3FFE0440 len 00003AE0 (14 KiB): D/IRAM
I (474) heap_init: At 3FFE4350 len 0001BCB0 (111 KiB): D/IRAM
I (481) heap_init: At 400900A0 len 0000FF60 (63 KiB): IRAM
I (487) cpu_start: Pro cpu start user code
I (60) cpu_start: Starting scheduler on PRO CPU.
I (0) cpu_start: Starting scheduler on APP CPU.
  3FFBC7A0 I |       25 | ESP32-14936 |        main.cpp:  79 | Starting Akka on ESP8266 heap : 264508 
  3FFBCF90 I |   243196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   243286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   244184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   244195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   244286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   245184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   245194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   245199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   245206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   245216 | remote |      System.cpp:  16 |  heap:150380 stack:2892 heap free :215720 largest block : 113804 
  3FFBCF90 I |   245225 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   245290 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   246184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   246286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   247184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   247197 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   247286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   248184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   248195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   248286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   249184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   249196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   249286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   250184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   250194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   250199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   250206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   250216 | remote |      System.cpp:  16 |  heap:150308 stack:2664 heap free :215648 largest block : 113804 
  3FFBCF90 I |   250226 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   250286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   251184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   251196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   251287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   252184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   252286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   253184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   253196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   253286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   254184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   254195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   254287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   255184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFC677C I |   255196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   255207 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFC9A50 I |   255210 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   255217 | remote |      System.cpp:  16 |  heap:150640 stack:2884 heap free :215980 largest block : 113804 
  3FFBCF90 I |   255228 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   255286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   256184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   256196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFC9A50 I |   256287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   257184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   257199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   257286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   258184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   258286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   259184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFC9A50 I |   259197 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   259286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   260184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   260194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   260202 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   260204 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   260214 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   260222 | remote |      System.cpp:  16 |  heap:150424 stack:2664 heap free :215764 largest block : 113804 
  3FFBCF90 I |   260286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   261184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   261196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   261286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   262184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   262196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFC9A50 I |   262287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   263184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   263196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   263287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   264184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   264286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   265184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   265194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   265202 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   265204 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   265214 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   265224 | remote |      System.cpp:  16 |  heap:150376 stack:2892 heap free :215716 largest block : 113804 
  3FFBCF90 I |   265286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   266184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   266195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   266286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   267184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   267196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   267286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   268184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFC9A50 I |   268196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   268286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   269184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   269196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   269286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   270184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   270194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   270198 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   270206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   270214 | remote |      System.cpp:  16 |  heap:150392 stack:2844 heap free :215732 largest block : 113804 
  3FFBCF90 I |   270287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   271184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   271196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   271286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   272184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   272195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   272286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   273184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   273196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   273286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   274184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   274196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   274286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   275184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   275194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   275202 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   275205 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   275214 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   275222 | remote |      System.cpp:  16 |  heap:150440 stack:2664 heap free :215780 largest block : 113804 
  3FFBCF90 I |   275286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   276184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   276287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   277184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   277196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   277286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   278184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   278195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   278286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   279184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   279196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   279286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   280184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   280194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   280199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   280206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   280216 | remote |      System.cpp:  16 |  heap:150392 stack:2880 heap free :215732 largest block : 113804 
  3FFBCF90 I |   280224 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   280286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   281184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFC9A50 I |   281196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   281286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   282184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   282286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   283184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   283198 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   283286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   284184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   284195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   284286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   285184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   285194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   285199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   285206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   285216 | remote |      System.cpp:  16 |  heap:150384 stack:2664 heap free :215724 largest block : 113804 
  3FFBCF90 I |   285224 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   285287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   286184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   286195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   286286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   287184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   287196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   287286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   288184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   288286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   289184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   289195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   289286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   290184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   290194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFC9A50 I |   290203 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   290206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   290215 | remote |      System.cpp:  16 |  heap:150512 stack:2880 heap free :215852 largest block : 113804 
  3FFBCF90 I |   290227 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   290286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   291184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   291196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   291286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   292184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   292196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   292286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   293184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   293196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   293286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   294184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   294286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   295184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   295194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   295202 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   295205 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   295214 | remote |      System.cpp:  16 |  heap:150392 stack:2664 heap free :215732 largest block : 113804 
  3FFBCF90 I |   295224 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   295286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   296184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   296195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   296286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   297184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   297196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   297286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   298185 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   298195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   298286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   299184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   299196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   299286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   300184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   300194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   300199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   300205 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   300214 | remote |      System.cpp:  16 |  heap:150488 stack:2884 heap free :215828 largest block : 113804 
  3FFBCF90 I |   300286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   301184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   301196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   301286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   302184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   302195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   302286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   303184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   303197 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   303286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   304184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   304195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   304286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   305184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   305194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   305200 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   305206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   305216 | remote |      System.cpp:  16 |  heap:150416 stack:2664 heap free :215756 largest block : 113804 
  3FFBCF90 I |   305224 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   305286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   306184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   306286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFC9A50 I |   307184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   307196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFC9A50 I |   307286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
